2025-07-18 23:59:28,725 - === [SP500] Fold 1/5 시작 ===
2025-07-18 23:59:38,923 - Fold 1 Epoch 1: TrainLoss=0.6885, ValLoss=0.6563, Acc=0.6618, F1=0.7965
2025-07-19 00:25:49,535 - Fold 1 Epoch 15: TrainLoss=0.6851, ValLoss=0.6537, Acc=0.6618, F1=0.7965
2025-07-19 00:25:51,015 - Fold 1 Epoch 16: TrainLoss=0.6851, ValLoss=0.6591, Acc=0.6618, F1=0.7965
2025-07-19 00:25:52,571 - Fold 1 Epoch 17: TrainLoss=0.6854, ValLoss=0.6554, Acc=0.6618, F1=0.7965
2025-07-19 00:25:54,218 - Fold 1 Epoch 18: TrainLoss=0.6855, ValLoss=0.6624, Acc=0.6618, F1=0.7965
2025-07-19 00:25:56,065 - Fold 1 Epoch 19: TrainLoss=0.6850, ValLoss=0.6581, Acc=0.6618, F1=0.7965
2025-07-19 00:25:57,902 - Fold 1 Epoch 20: TrainLoss=0.6855, ValLoss=0.6585, Acc=0.6618, F1=0.7965
2025-07-19 00:25:59,797 - Fold 1 Epoch 21: TrainLoss=0.6845, ValLoss=0.6600, Acc=0.6618, F1=0.7965
2025-07-19 00:26:01,643 - Fold 1 Epoch 22: TrainLoss=0.6850, ValLoss=0.6556, Acc=0.6618, F1=0.7965
2025-07-19 00:26:03,534 - Fold 1 Epoch 23: TrainLoss=0.6861, ValLoss=0.6569, Acc=0.6618, F1=0.7965
2025-07-19 00:26:05,328 - Fold 1 Epoch 24: TrainLoss=0.6857, ValLoss=0.6610, Acc=0.6618, F1=0.7965
2025-07-19 00:26:07,179 - Fold 1 Epoch 25: TrainLoss=0.6859, ValLoss=0.6623, Acc=0.6618, F1=0.7965
2025-07-19 00:26:09,014 - Fold 1 Epoch 26: TrainLoss=0.6857, ValLoss=0.6579, Acc=0.6618, F1=0.7965
2025-07-19 00:26:11,369 - Fold 1 Epoch 27: TrainLoss=0.6847, ValLoss=0.6565, Acc=0.6618, F1=0.7965
2025-07-19 00:26:13,670 - Fold 1 Epoch 28: TrainLoss=0.6860, ValLoss=0.6607, Acc=0.6618, F1=0.7965
2025-07-19 00:26:15,708 - Fold 1 Epoch 29: TrainLoss=0.6862, ValLoss=0.6554, Acc=0.6618, F1=0.7965
2025-07-19 00:26:18,410 - Fold 1 Epoch 30: TrainLoss=0.6854, ValLoss=0.6604, Acc=0.6618, F1=0.7965
2025-07-19 00:29:16,786 - === [SP500] Fold 1/5 시작 ===
2025-07-19 00:29:26,002 - Fold 1 Epoch 1: TrainLoss=0.6896, ValLoss=0.6677, Acc=0.6618, F1=0.7965
2025-07-19 00:29:27,632 - Fold 1 Epoch 2: TrainLoss=0.6861, ValLoss=0.6646, Acc=0.6618, F1=0.7965
2025-07-19 00:29:29,263 - Fold 1 Epoch 3: TrainLoss=0.6865, ValLoss=0.6549, Acc=0.6618, F1=0.7965
2025-07-19 00:29:31,041 - Fold 1 Epoch 4: TrainLoss=0.6852, ValLoss=0.6585, Acc=0.6618, F1=0.7965
2025-07-19 00:29:32,613 - Fold 1 Epoch 5: TrainLoss=0.6857, ValLoss=0.6601, Acc=0.6618, F1=0.7965
2025-07-19 00:29:34,726 - Fold 1 Epoch 6: TrainLoss=0.6860, ValLoss=0.6649, Acc=0.6618, F1=0.7965
2025-07-19 00:29:36,303 - Fold 1 Epoch 7: TrainLoss=0.6854, ValLoss=0.6621, Acc=0.6618, F1=0.7965
2025-07-19 00:29:38,138 - Fold 1 Epoch 8: TrainLoss=0.6855, ValLoss=0.6600, Acc=0.6618, F1=0.7965
2025-07-19 00:29:39,656 - Fold 1 Epoch 9: TrainLoss=0.6853, ValLoss=0.6563, Acc=0.6618, F1=0.7965
2025-07-19 00:29:41,199 - Fold 1 Epoch 10: TrainLoss=0.6859, ValLoss=0.6573, Acc=0.6618, F1=0.7965
2025-07-19 00:29:42,640 - Fold 1 Epoch 11: TrainLoss=0.6849, ValLoss=0.6571, Acc=0.6618, F1=0.7965
2025-07-19 00:29:44,135 - Fold 1 Epoch 12: TrainLoss=0.6854, ValLoss=0.6602, Acc=0.6618, F1=0.7965
2025-07-19 00:29:47,263 - Fold 1 Epoch 13: TrainLoss=0.6864, ValLoss=0.6633, Acc=0.6618, F1=0.7965
2025-07-19 00:29:49,383 - Fold 1 Epoch 14: TrainLoss=0.6857, ValLoss=0.6661, Acc=0.6618, F1=0.7965
2025-07-19 00:29:51,603 - Fold 1 Epoch 15: TrainLoss=0.6874, ValLoss=0.6588, Acc=0.6618, F1=0.7965
2025-07-19 00:29:53,718 - Fold 1 Epoch 16: TrainLoss=0.6865, ValLoss=0.6666, Acc=0.6618, F1=0.7965
2025-07-19 00:29:56,740 - Fold 1 Epoch 17: TrainLoss=0.6856, ValLoss=0.6572, Acc=0.6618, F1=0.7965
2025-07-19 00:29:58,349 - Fold 1 Epoch 18: TrainLoss=0.6851, ValLoss=0.6587, Acc=0.6618, F1=0.7965
2025-07-19 00:29:59,851 - Fold 1 Epoch 19: TrainLoss=0.6854, ValLoss=0.6622, Acc=0.6618, F1=0.7965
2025-07-19 00:30:01,353 - Fold 1 Epoch 20: TrainLoss=0.6859, ValLoss=0.6568, Acc=0.6618, F1=0.7965
2025-07-19 00:30:02,791 - Fold 1 Epoch 21: TrainLoss=0.6849, ValLoss=0.6597, Acc=0.6618, F1=0.7965
2025-07-19 00:30:04,548 - Fold 1 Epoch 22: TrainLoss=0.6850, ValLoss=0.6601, Acc=0.6618, F1=0.7965
2025-07-19 00:30:06,238 - Fold 1 Epoch 23: TrainLoss=0.6855, ValLoss=0.6581, Acc=0.6618, F1=0.7965
2025-07-19 00:30:07,938 - Fold 1 Epoch 24: TrainLoss=0.6849, ValLoss=0.6590, Acc=0.6618, F1=0.7965
2025-07-19 00:30:09,503 - Fold 1 Epoch 25: TrainLoss=0.6857, ValLoss=0.6543, Acc=0.6618, F1=0.7965
2025-07-19 00:30:11,374 - Fold 1 Epoch 26: TrainLoss=0.6848, ValLoss=0.6594, Acc=0.6618, F1=0.7965
2025-07-19 00:30:13,005 - Fold 1 Epoch 27: TrainLoss=0.6844, ValLoss=0.6579, Acc=0.6618, F1=0.7965
2025-07-19 00:30:14,844 - Fold 1 Epoch 28: TrainLoss=0.6846, ValLoss=0.6548, Acc=0.6618, F1=0.7965
2025-07-19 00:30:16,753 - Fold 1 Epoch 29: TrainLoss=0.6858, ValLoss=0.6623, Acc=0.6618, F1=0.7965
2025-07-19 00:32:44,596 - === [SP500] Fold 1/5 시작 ===
2025-07-19 00:32:55,407 - Fold 1 Epoch 1: TrainLoss=0.6899, ValLoss=0.6635, Acc=0.6618, F1=0.7965
2025-07-19 00:32:57,406 - Fold 1 Epoch 2: TrainLoss=0.6853, ValLoss=0.6586, Acc=0.6618, F1=0.7965
2025-07-19 00:32:59,569 - Fold 1 Epoch 3: TrainLoss=0.6855, ValLoss=0.6530, Acc=0.6618, F1=0.7965
2025-07-19 00:33:01,762 - Fold 1 Epoch 4: TrainLoss=0.6864, ValLoss=0.6562, Acc=0.6618, F1=0.7965
2025-07-19 00:33:03,948 - Fold 1 Epoch 5: TrainLoss=0.6866, ValLoss=0.6620, Acc=0.6618, F1=0.7965
2025-07-19 00:33:06,122 - Fold 1 Epoch 6: TrainLoss=0.6849, ValLoss=0.6581, Acc=0.6618, F1=0.7965
2025-07-19 00:33:08,346 - Fold 1 Epoch 7: TrainLoss=0.6853, ValLoss=0.6554, Acc=0.6618, F1=0.7965
2025-07-19 00:33:10,463 - Fold 1 Epoch 8: TrainLoss=0.6850, ValLoss=0.6580, Acc=0.6618, F1=0.7965
2025-07-19 00:33:12,556 - Fold 1 Epoch 9: TrainLoss=0.6856, ValLoss=0.6582, Acc=0.6618, F1=0.7965
2025-07-19 00:33:14,600 - Fold 1 Epoch 10: TrainLoss=0.6851, ValLoss=0.6640, Acc=0.6618, F1=0.7965
2025-07-19 00:33:16,736 - Fold 1 Epoch 11: TrainLoss=0.6860, ValLoss=0.6519, Acc=0.6618, F1=0.7965
2025-07-19 00:33:18,854 - Fold 1 Epoch 12: TrainLoss=0.6869, ValLoss=0.6597, Acc=0.6618, F1=0.7965
2025-07-19 00:33:20,938 - Fold 1 Epoch 13: TrainLoss=0.6856, ValLoss=0.6558, Acc=0.6618, F1=0.7965
2025-07-19 00:33:23,053 - Fold 1 Epoch 14: TrainLoss=0.6854, ValLoss=0.6574, Acc=0.6618, F1=0.7965
2025-07-19 00:33:25,070 - Fold 1 Epoch 15: TrainLoss=0.6854, ValLoss=0.6579, Acc=0.6618, F1=0.7965
2025-07-19 00:33:27,195 - Fold 1 Epoch 16: TrainLoss=0.6856, ValLoss=0.6539, Acc=0.6618, F1=0.7965
2025-07-19 00:33:29,297 - Fold 1 Epoch 17: TrainLoss=0.6855, ValLoss=0.6627, Acc=0.6618, F1=0.7965
2025-07-19 00:33:31,405 - Fold 1 Epoch 18: TrainLoss=0.6854, ValLoss=0.6596, Acc=0.6618, F1=0.7965
2025-07-19 00:33:33,492 - Fold 1 Epoch 19: TrainLoss=0.6848, ValLoss=0.6573, Acc=0.6618, F1=0.7965
2025-07-19 00:33:35,625 - Fold 1 Epoch 20: TrainLoss=0.6850, ValLoss=0.6546, Acc=0.6618, F1=0.7965
2025-07-19 00:33:37,772 - Fold 1 Epoch 21: TrainLoss=0.6853, ValLoss=0.6562, Acc=0.6618, F1=0.7965
2025-07-19 00:33:40,026 - Fold 1 Epoch 22: TrainLoss=0.6854, ValLoss=0.6583, Acc=0.6618, F1=0.7965
2025-07-19 00:33:42,172 - Fold 1 Epoch 23: TrainLoss=0.6850, ValLoss=0.6596, Acc=0.6618, F1=0.7965
2025-07-19 00:33:44,230 - Fold 1 Epoch 24: TrainLoss=0.6850, ValLoss=0.6576, Acc=0.6618, F1=0.7965
2025-07-19 00:33:46,313 - Fold 1 Epoch 25: TrainLoss=0.6848, ValLoss=0.6574, Acc=0.6618, F1=0.7965
2025-07-19 00:33:48,315 - Fold 1 Epoch 26: TrainLoss=0.6852, ValLoss=0.6566, Acc=0.6618, F1=0.7965
2025-07-19 00:33:50,380 - Fold 1 Epoch 27: TrainLoss=0.6859, ValLoss=0.6618, Acc=0.6618, F1=0.7965
2025-07-19 00:33:52,444 - Fold 1 Epoch 28: TrainLoss=0.6863, ValLoss=0.6581, Acc=0.6618, F1=0.7965
2025-07-19 00:33:54,364 - Fold 1 Epoch 29: TrainLoss=0.6854, ValLoss=0.6553, Acc=0.6618, F1=0.7965
2025-07-19 00:33:56,376 - Fold 1 Epoch 30: TrainLoss=0.6848, ValLoss=0.6578, Acc=0.6618, F1=0.7965
2025-07-19 00:33:56,403 - 모델 저장 완료: output/lstm_3/sp500/sp500_fold1.pth
2025-07-19 00:33:56,404 - === [SP500] Fold 2/5 시작 ===
2025-07-19 00:33:58,534 - Fold 2 Epoch 1: TrainLoss=0.6800, ValLoss=0.7116, Acc=0.4734, F1=0.6426
2025-07-19 00:34:00,639 - Fold 2 Epoch 2: TrainLoss=0.6724, ValLoss=0.7268, Acc=0.4734, F1=0.6426
2025-07-19 00:34:02,728 - Fold 2 Epoch 3: TrainLoss=0.6736, ValLoss=0.7101, Acc=0.4734, F1=0.6426
2025-07-19 00:34:04,857 - Fold 2 Epoch 4: TrainLoss=0.6740, ValLoss=0.7264, Acc=0.4734, F1=0.6426
2025-07-19 00:34:07,055 - Fold 2 Epoch 5: TrainLoss=0.6710, ValLoss=0.7225, Acc=0.4734, F1=0.6426
2025-07-19 00:34:09,196 - Fold 2 Epoch 6: TrainLoss=0.6721, ValLoss=0.7309, Acc=0.4734, F1=0.6426
2025-07-19 00:34:11,405 - Fold 2 Epoch 7: TrainLoss=0.6717, ValLoss=0.7247, Acc=0.4734, F1=0.6426
2025-07-19 00:34:13,485 - Fold 2 Epoch 8: TrainLoss=0.6710, ValLoss=0.7214, Acc=0.4734, F1=0.6426
2025-07-19 00:34:15,563 - Fold 2 Epoch 9: TrainLoss=0.6702, ValLoss=0.7327, Acc=0.4734, F1=0.6426
2025-07-19 00:34:17,689 - Fold 2 Epoch 10: TrainLoss=0.6716, ValLoss=0.7305, Acc=0.4734, F1=0.6426
2025-07-19 00:34:19,802 - Fold 2 Epoch 11: TrainLoss=0.6716, ValLoss=0.7258, Acc=0.4734, F1=0.6426
2025-07-19 00:34:21,909 - Fold 2 Epoch 12: TrainLoss=0.6720, ValLoss=0.7306, Acc=0.4734, F1=0.6426
2025-07-19 00:34:24,032 - Fold 2 Epoch 13: TrainLoss=0.6721, ValLoss=0.7193, Acc=0.4734, F1=0.6426
2025-07-19 00:34:26,130 - Fold 2 Epoch 14: TrainLoss=0.6706, ValLoss=0.7296, Acc=0.4734, F1=0.6426
2025-07-19 00:34:28,258 - Fold 2 Epoch 15: TrainLoss=0.6714, ValLoss=0.7266, Acc=0.4734, F1=0.6426
2025-07-19 00:34:30,197 - Fold 2 Epoch 16: TrainLoss=0.6722, ValLoss=0.7223, Acc=0.4734, F1=0.6426
2025-07-19 00:34:32,189 - Fold 2 Epoch 17: TrainLoss=0.6706, ValLoss=0.7313, Acc=0.4734, F1=0.6426
2025-07-19 00:34:34,293 - Fold 2 Epoch 18: TrainLoss=0.6709, ValLoss=0.7284, Acc=0.4734, F1=0.6426
2025-07-19 00:34:36,465 - Fold 2 Epoch 19: TrainLoss=0.6714, ValLoss=0.7209, Acc=0.4734, F1=0.6426
2025-07-19 00:34:38,602 - Fold 2 Epoch 20: TrainLoss=0.6720, ValLoss=0.7222, Acc=0.4734, F1=0.6426
2025-07-19 00:34:41,343 - Fold 2 Epoch 21: TrainLoss=0.6704, ValLoss=0.7273, Acc=0.4734, F1=0.6426
2025-07-19 00:34:43,455 - Fold 2 Epoch 22: TrainLoss=0.6713, ValLoss=0.7298, Acc=0.4734, F1=0.6426
2025-07-19 00:34:45,554 - Fold 2 Epoch 23: TrainLoss=0.6716, ValLoss=0.7267, Acc=0.4734, F1=0.6426
2025-07-19 00:34:47,651 - Fold 2 Epoch 24: TrainLoss=0.6707, ValLoss=0.7307, Acc=0.4734, F1=0.6426
2025-07-19 00:34:49,723 - Fold 2 Epoch 25: TrainLoss=0.6726, ValLoss=0.7269, Acc=0.4734, F1=0.6426
2025-07-19 00:34:51,812 - Fold 2 Epoch 26: TrainLoss=0.6709, ValLoss=0.7236, Acc=0.4734, F1=0.6426
2025-07-19 00:34:53,910 - Fold 2 Epoch 27: TrainLoss=0.6714, ValLoss=0.7213, Acc=0.4734, F1=0.6426
2025-07-19 00:34:55,999 - Fold 2 Epoch 28: TrainLoss=0.6705, ValLoss=0.7252, Acc=0.4734, F1=0.6426
2025-07-19 00:34:58,072 - Fold 2 Epoch 29: TrainLoss=0.6723, ValLoss=0.7210, Acc=0.4734, F1=0.6426
2025-07-19 00:35:00,177 - Fold 2 Epoch 30: TrainLoss=0.6709, ValLoss=0.7183, Acc=0.4734, F1=0.6426
2025-07-19 00:35:00,191 - 모델 저장 완료: output/lstm_3/sp500/sp500_fold2.pth
2025-07-19 00:35:00,193 - === [SP500] Fold 3/5 시작 ===
2025-07-19 00:35:02,332 - Fold 3 Epoch 1: TrainLoss=0.6799, ValLoss=0.6938, Acc=0.5556, F1=0.7143
2025-07-19 00:35:04,441 - Fold 3 Epoch 2: TrainLoss=0.6793, ValLoss=0.6896, Acc=0.5556, F1=0.7143
2025-07-19 00:35:06,610 - Fold 3 Epoch 3: TrainLoss=0.6796, ValLoss=0.6900, Acc=0.5556, F1=0.7143
2025-07-19 00:35:08,786 - Fold 3 Epoch 4: TrainLoss=0.6787, ValLoss=0.6880, Acc=0.5556, F1=0.7143
2025-07-19 00:35:10,868 - Fold 3 Epoch 5: TrainLoss=0.6806, ValLoss=0.6883, Acc=0.5556, F1=0.7143
2025-07-19 00:35:12,963 - Fold 3 Epoch 6: TrainLoss=0.6786, ValLoss=0.6896, Acc=0.5556, F1=0.7143
2025-07-19 00:35:15,078 - Fold 3 Epoch 7: TrainLoss=0.6788, ValLoss=0.6899, Acc=0.5556, F1=0.7143
2025-07-19 00:35:17,071 - Fold 3 Epoch 8: TrainLoss=0.6786, ValLoss=0.6897, Acc=0.5556, F1=0.7143
2025-07-19 00:35:19,153 - Fold 3 Epoch 9: TrainLoss=0.6793, ValLoss=0.6907, Acc=0.5556, F1=0.7143
2025-07-19 00:35:21,247 - Fold 3 Epoch 10: TrainLoss=0.6779, ValLoss=0.6884, Acc=0.5556, F1=0.7143
2025-07-19 00:35:23,346 - Fold 3 Epoch 11: TrainLoss=0.6786, ValLoss=0.6897, Acc=0.5556, F1=0.7143
2025-07-19 00:35:25,427 - Fold 3 Epoch 12: TrainLoss=0.6797, ValLoss=0.6887, Acc=0.5556, F1=0.7143
2025-07-19 00:35:27,536 - Fold 3 Epoch 13: TrainLoss=0.6796, ValLoss=0.6881, Acc=0.5556, F1=0.7143
2025-07-19 00:35:29,640 - Fold 3 Epoch 14: TrainLoss=0.6794, ValLoss=0.6881, Acc=0.5556, F1=0.7143
2025-07-19 00:35:31,724 - Fold 3 Epoch 15: TrainLoss=0.6788, ValLoss=0.6895, Acc=0.5556, F1=0.7143
2025-07-19 00:35:33,827 - Fold 3 Epoch 16: TrainLoss=0.6785, ValLoss=0.6894, Acc=0.5556, F1=0.7143
2025-07-19 00:35:35,942 - Fold 3 Epoch 17: TrainLoss=0.6781, ValLoss=0.6892, Acc=0.5556, F1=0.7143
2025-07-19 00:35:38,087 - Fold 3 Epoch 18: TrainLoss=0.6788, ValLoss=0.6887, Acc=0.5556, F1=0.7143
2025-07-19 00:35:40,215 - Fold 3 Epoch 19: TrainLoss=0.6791, ValLoss=0.6895, Acc=0.5556, F1=0.7143
2025-07-19 00:35:42,341 - Fold 3 Epoch 20: TrainLoss=0.6786, ValLoss=0.6891, Acc=0.5556, F1=0.7143
2025-07-19 00:35:44,434 - Fold 3 Epoch 21: TrainLoss=0.6788, ValLoss=0.6890, Acc=0.5556, F1=0.7143
2025-07-19 00:35:46,542 - Fold 3 Epoch 22: TrainLoss=0.6779, ValLoss=0.6894, Acc=0.5556, F1=0.7143
2025-07-19 00:35:48,623 - Fold 3 Epoch 23: TrainLoss=0.6781, ValLoss=0.6896, Acc=0.5556, F1=0.7143
2025-07-19 00:35:50,705 - Fold 3 Epoch 24: TrainLoss=0.6793, ValLoss=0.6895, Acc=0.5556, F1=0.7143
2025-07-19 00:35:52,799 - Fold 3 Epoch 25: TrainLoss=0.6783, ValLoss=0.6892, Acc=0.5556, F1=0.7143
2025-07-19 00:35:54,885 - Fold 3 Epoch 26: TrainLoss=0.6782, ValLoss=0.6888, Acc=0.5556, F1=0.7143
2025-07-19 00:35:56,970 - Fold 3 Epoch 27: TrainLoss=0.6790, ValLoss=0.6907, Acc=0.5556, F1=0.7143
2025-07-19 00:35:59,093 - Fold 3 Epoch 28: TrainLoss=0.6781, ValLoss=0.6893, Acc=0.5556, F1=0.7143
2025-07-19 00:36:01,013 - Fold 3 Epoch 29: TrainLoss=0.6785, ValLoss=0.6882, Acc=0.5556, F1=0.7143
2025-07-19 00:36:03,068 - Fold 3 Epoch 30: TrainLoss=0.6782, ValLoss=0.6900, Acc=0.5556, F1=0.7143
2025-07-19 00:36:03,082 - 모델 저장 완료: output/lstm_3/sp500/sp500_fold3.pth
2025-07-19 00:36:03,083 - === [SP500] Fold 4/5 시작 ===
2025-07-19 00:36:05,309 - Fold 4 Epoch 1: TrainLoss=0.6872, ValLoss=0.6655, Acc=0.6425, F1=0.7824
2025-07-19 00:36:07,497 - Fold 4 Epoch 2: TrainLoss=0.6850, ValLoss=0.6701, Acc=0.6425, F1=0.7824
2025-07-19 00:36:09,676 - Fold 4 Epoch 3: TrainLoss=0.6833, ValLoss=0.6612, Acc=0.6425, F1=0.7824
2025-07-19 00:36:11,888 - Fold 4 Epoch 4: TrainLoss=0.6837, ValLoss=0.6695, Acc=0.6425, F1=0.7824
2025-07-19 00:36:14,058 - Fold 4 Epoch 5: TrainLoss=0.6839, ValLoss=0.6683, Acc=0.6425, F1=0.7824
2025-07-19 00:36:16,179 - Fold 4 Epoch 6: TrainLoss=0.6845, ValLoss=0.6652, Acc=0.6425, F1=0.7824
2025-07-19 00:36:18,224 - Fold 4 Epoch 7: TrainLoss=0.6837, ValLoss=0.6663, Acc=0.6425, F1=0.7824
2025-07-19 00:36:20,326 - Fold 4 Epoch 8: TrainLoss=0.6838, ValLoss=0.6655, Acc=0.6425, F1=0.7824
2025-07-19 00:36:22,450 - Fold 4 Epoch 9: TrainLoss=0.6835, ValLoss=0.6636, Acc=0.6425, F1=0.7824
2025-07-19 00:36:24,603 - Fold 4 Epoch 10: TrainLoss=0.6838, ValLoss=0.6645, Acc=0.6425, F1=0.7824
2025-07-19 00:36:26,807 - Fold 4 Epoch 11: TrainLoss=0.6836, ValLoss=0.6645, Acc=0.6425, F1=0.7824
2025-07-19 00:36:28,575 - Fold 4 Epoch 12: TrainLoss=0.6839, ValLoss=0.6640, Acc=0.6425, F1=0.7824
2025-07-19 00:36:30,749 - Fold 4 Epoch 13: TrainLoss=0.6834, ValLoss=0.6619, Acc=0.6425, F1=0.7824
2025-07-19 00:36:32,949 - Fold 4 Epoch 14: TrainLoss=0.6836, ValLoss=0.6652, Acc=0.6425, F1=0.7824
2025-07-19 00:36:35,166 - Fold 4 Epoch 15: TrainLoss=0.6837, ValLoss=0.6649, Acc=0.6425, F1=0.7824
2025-07-19 00:36:37,582 - Fold 4 Epoch 16: TrainLoss=0.6842, ValLoss=0.6615, Acc=0.6425, F1=0.7824
2025-07-19 00:36:40,054 - Fold 4 Epoch 17: TrainLoss=0.6845, ValLoss=0.6665, Acc=0.6425, F1=0.7824
2025-07-19 00:36:42,201 - Fold 4 Epoch 18: TrainLoss=0.6832, ValLoss=0.6634, Acc=0.6425, F1=0.7824
2025-07-19 00:36:44,310 - Fold 4 Epoch 19: TrainLoss=0.6843, ValLoss=0.6637, Acc=0.6425, F1=0.7824
2025-07-19 00:36:46,490 - Fold 4 Epoch 20: TrainLoss=0.6837, ValLoss=0.6690, Acc=0.6425, F1=0.7824
2025-07-19 00:36:48,691 - Fold 4 Epoch 21: TrainLoss=0.6831, ValLoss=0.6647, Acc=0.6425, F1=0.7824
2025-07-19 00:36:50,432 - Fold 4 Epoch 22: TrainLoss=0.6839, ValLoss=0.6634, Acc=0.6425, F1=0.7824
2025-07-19 00:36:51,784 - Fold 4 Epoch 23: TrainLoss=0.6837, ValLoss=0.6658, Acc=0.6425, F1=0.7824
2025-07-19 00:36:53,109 - Fold 4 Epoch 24: TrainLoss=0.6843, ValLoss=0.6659, Acc=0.6425, F1=0.7824
2025-07-19 00:36:54,466 - Fold 4 Epoch 25: TrainLoss=0.6838, ValLoss=0.6630, Acc=0.6425, F1=0.7824
2025-07-19 00:36:55,770 - Fold 4 Epoch 26: TrainLoss=0.6839, ValLoss=0.6659, Acc=0.6425, F1=0.7824
2025-07-19 00:36:57,149 - Fold 4 Epoch 27: TrainLoss=0.6830, ValLoss=0.6633, Acc=0.6425, F1=0.7824
2025-07-19 00:36:58,478 - Fold 4 Epoch 28: TrainLoss=0.6844, ValLoss=0.6659, Acc=0.6425, F1=0.7824
2025-07-19 00:36:59,808 - Fold 4 Epoch 29: TrainLoss=0.6835, ValLoss=0.6616, Acc=0.6425, F1=0.7824
2025-07-19 00:37:01,161 - Fold 4 Epoch 30: TrainLoss=0.6828, ValLoss=0.6647, Acc=0.6425, F1=0.7824
2025-07-19 00:37:01,168 - 모델 저장 완료: output/lstm_3/sp500/sp500_fold4.pth
2025-07-19 00:37:01,168 - === [SP500] Fold 5/5 시작 ===
2025-07-19 00:37:02,517 - Fold 5 Epoch 1: TrainLoss=0.6846, ValLoss=0.6774, Acc=0.5845, F1=0.7378
2025-07-19 00:37:03,910 - Fold 5 Epoch 2: TrainLoss=0.6819, ValLoss=0.6776, Acc=0.5845, F1=0.7378
2025-07-19 00:37:05,501 - Fold 5 Epoch 3: TrainLoss=0.6833, ValLoss=0.6783, Acc=0.5845, F1=0.7378
2025-07-19 00:37:07,360 - Fold 5 Epoch 4: TrainLoss=0.6809, ValLoss=0.6768, Acc=0.5845, F1=0.7378
2025-07-19 00:37:09,188 - Fold 5 Epoch 5: TrainLoss=0.6816, ValLoss=0.6770, Acc=0.5845, F1=0.7378
2025-07-19 00:37:10,914 - Fold 5 Epoch 6: TrainLoss=0.6809, ValLoss=0.6769, Acc=0.5845, F1=0.7378
2025-07-19 00:37:12,611 - Fold 5 Epoch 7: TrainLoss=0.6813, ValLoss=0.6781, Acc=0.5845, F1=0.7378
2025-07-19 00:37:14,220 - Fold 5 Epoch 8: TrainLoss=0.6810, ValLoss=0.6776, Acc=0.5845, F1=0.7378
2025-07-19 00:37:15,812 - Fold 5 Epoch 9: TrainLoss=0.6806, ValLoss=0.6770, Acc=0.5845, F1=0.7378
2025-07-19 00:37:17,464 - Fold 5 Epoch 10: TrainLoss=0.6806, ValLoss=0.6769, Acc=0.5845, F1=0.7378
2025-07-19 00:37:19,116 - Fold 5 Epoch 11: TrainLoss=0.6810, ValLoss=0.6774, Acc=0.5845, F1=0.7378
2025-07-19 00:37:20,697 - Fold 5 Epoch 12: TrainLoss=0.6799, ValLoss=0.6770, Acc=0.5845, F1=0.7378
2025-07-19 00:37:22,347 - Fold 5 Epoch 13: TrainLoss=0.6807, ValLoss=0.6770, Acc=0.5845, F1=0.7378
2025-07-19 00:37:23,934 - Fold 5 Epoch 14: TrainLoss=0.6809, ValLoss=0.6776, Acc=0.5845, F1=0.7378
2025-07-19 00:37:25,566 - Fold 5 Epoch 15: TrainLoss=0.6810, ValLoss=0.6772, Acc=0.5845, F1=0.7378
2025-07-19 00:37:27,147 - Fold 5 Epoch 16: TrainLoss=0.6803, ValLoss=0.6772, Acc=0.5845, F1=0.7378
2025-07-19 00:37:28,776 - Fold 5 Epoch 17: TrainLoss=0.6803, ValLoss=0.6772, Acc=0.5845, F1=0.7378
2025-07-19 00:37:30,376 - Fold 5 Epoch 18: TrainLoss=0.6801, ValLoss=0.6772, Acc=0.5845, F1=0.7378
2025-07-19 00:37:31,949 - Fold 5 Epoch 19: TrainLoss=0.6803, ValLoss=0.6772, Acc=0.5845, F1=0.7378
2025-07-19 00:37:33,591 - Fold 5 Epoch 20: TrainLoss=0.6801, ValLoss=0.6772, Acc=0.5845, F1=0.7378
2025-07-19 00:37:35,309 - Fold 5 Epoch 21: TrainLoss=0.6821, ValLoss=0.6772, Acc=0.5845, F1=0.7378
2025-07-19 00:37:37,133 - Fold 5 Epoch 22: TrainLoss=0.6806, ValLoss=0.6774, Acc=0.5845, F1=0.7378
2025-07-19 00:37:38,822 - Fold 5 Epoch 23: TrainLoss=0.6805, ValLoss=0.6771, Acc=0.5845, F1=0.7378
2025-07-19 00:37:40,773 - Fold 5 Epoch 24: TrainLoss=0.6806, ValLoss=0.6771, Acc=0.5845, F1=0.7378
2025-07-19 00:37:42,349 - Fold 5 Epoch 25: TrainLoss=0.6802, ValLoss=0.6775, Acc=0.5845, F1=0.7378
2025-07-19 00:37:43,920 - Fold 5 Epoch 26: TrainLoss=0.6811, ValLoss=0.6774, Acc=0.5845, F1=0.7378
2025-07-19 00:37:45,468 - Fold 5 Epoch 27: TrainLoss=0.6807, ValLoss=0.6771, Acc=0.5845, F1=0.7378
2025-07-19 00:37:47,159 - Fold 5 Epoch 28: TrainLoss=0.6812, ValLoss=0.6772, Acc=0.5845, F1=0.7378
2025-07-19 00:37:48,733 - Fold 5 Epoch 29: TrainLoss=0.6806, ValLoss=0.6772, Acc=0.5845, F1=0.7378
2025-07-19 00:37:50,301 - Fold 5 Epoch 30: TrainLoss=0.6807, ValLoss=0.6771, Acc=0.5845, F1=0.7378
